PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,GRADES_PK_AM,GRADES_KG_AM,GRADES_4_AM,GRADES_8_AM,GRADES_12_AM,GRADES_1_8_AM,GRADES_9_12_AM,GRADES_ALL_AM,GRADES_PK_AS,GRADES_KG_AS,GRADES_4_AS,GRADES_8_AS,GRADES_12_AS,GRADES_1_8_AS,GRADES_9_12_AS,GRADES_ALL_AS,GRADES_PK_HI,GRADES_KG_HI,GRADES_4_HI,GRADES_8_HI,GRADES_12_HI,GRADES_1_8_HI,GRADES_9_12_HI,GRADES_ALL_HI,GRADES_PK_BL,GRADES_KG_BL,GRADES_4_BL,GRADES_8_BL,GRADES_12_BL,GRADES_1_8_BL,GRADES_9_12_BL,GRADES_ALL_BL,GRADES_PK_WH,GRADES_KG_WH,GRADES_4_WH,GRADES_8_WH,GRADES_12_WH,GRADES_1_8_WH,GRADES_9_12_WH,GRADES_ALL_WH,GRADES_PK_HP,GRADES_KG_HP,GRADES_4_HP,GRADES_8_HP,GRADES_12_HP,GRADES_1_8_HP,GRADES_9_12_HP,GRADES_ALL_HP,GRADES_PK_TR,GRADES_KG_TR,GRADES_4_TR,GRADES_8_TR,GRADES_12_TR,GRADES_1_8_TR,GRADES_9_12_TR,GRADES_ALL_TR,GRADES_PK_AMM,GRADES_KG_AMM,GRADES_4_AMM,GRADES_8_AMM,GRADES_12_AMM,GRADES_1_8_AMM,GRADES_9_12_AMM,GRADES_ALL_AMM,GRADES_PK_AMF,GRADES_KG_AMF,GRADES_4_AMF,GRADES_8_AMF,GRADES_12_AMF,GRADES_1_8_AMF,GRADES_9_12_AMF,GRADES_ALL_AMF,GRADES_PK_ASM,GRADES_KG_ASM,GRADES_4_ASM,GRADES_8_ASM,GRADES_12_ASM,GRADES_1_8_ASM,GRADES_9_12_ASM,GRADES_ALL_ASM,GRADES_PK_ASF,GRADES_KG_ASF,GRADES_4_ASF,GRADES_8_ASF,GRADES_12_ASF,GRADES_1_8_ASF,GRADES_9_12_ASF,GRADES_ALL_ASF,GRADES_PK_HIM,GRADES_KG_HIM,GRADES_4_HIM,GRADES_8_HIM,GRADES_12_HIM,GRADES_1_8_HIM,GRADES_9_12_HIM,GRADES_ALL_HIM,GRADES_PK_HIF,GRADES_KG_HIF,GRADES_4_HIF,GRADES_8_HIF,GRADES_12_HIF,GRADES_1_8_HIF,GRADES_9_12_HIF,GRADES_ALL_HIF,GRADES_PK_BLM,GRADES_KG_BLM,GRADES_4_BLM,GRADES_8_BLM,GRADES_12_BLM,GRADES_1_8_BLM,GRADES_9_12_BLM,GRADES_ALL_BLM,GRADES_PK_BLF,GRADES_KG_BLF,GRADES_4_BLF,GRADES_8_BLF,GRADES_12_BLF,GRADES_1_8_BLF,GRADES_9_12_BLF,GRADES_ALL_BLF,GRADES_PK_WHM,GRADES_KG_WHM,GRADES_4_WHM,GRADES_8_WHM,GRADES_12_WHM,GRADES_1_8_WHM,GRADES_9_12_WHM,GRADES_ALL_WHM,GRADES_PK_WHF,GRADES_KG_WHF,GRADES_4_WHF,GRADES_8_WHF,GRADES_12_WHF,GRADES_1_8_WHF,GRADES_9_12_WHF,GRADES_ALL_WHF,GRADES_PK_HPM,GRADES_KG_HPM,GRADES_4_HPM,GRADES_8_HPM,GRADES_12_HPM,GRADES_1_8_HPM,GRADES_9_12_HPM,GRADES_ALL_HPM,GRADES_PK_HPF,GRADES_KG_HPF,GRADES_4_HPF,GRADES_8_HPF,GRADES_12_HPF,GRADES_1_8_HPF,GRADES_9_12_HPF,GRADES_ALL_HPF,GRADES_PK_TRM,GRADES_KG_TRM,GRADES_4_TRM,GRADES_8_TRM,GRADES_12_TRM,GRADES_1_8_TRM,GRADES_9_12_TRM,GRADES_ALL_TRM,GRADES_PK_TRF,GRADES_KG_TRF,GRADES_4_TRF,GRADES_8_TRF,GRADES_12_TRF,GRADES_1_8_TRF,GRADES_9_12_TRF,GRADES_ALL_TRF,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2006_LOUISIANA,LOUISIANA,2006,648313.0,6780668.0,1276913.0,2814302.0,2689453.0,6032182.0,3167501.0,1962367.0,338521.0,454736.0,24022.0,53804.0,51624.0,50694.0,38582.0,414290.0,183735.0,622047.0,179.0,381.0,407.0,405.0,293.0,3334.0,1334.0,4847.0,352.0,665.0,667.0,674.0,704.0,5333.0,2959.0,8644.0,855.0,1477.0,1228.0,1083.0,625.0,9961.0,3694.0,14510.0,12230.0,25095.0,24149.0,23358.0,15582.0,190809.0,78676.0,281715.0,10406.0,26186.0,25173.0,25174.0,21378.0,204853.0,97072.0,312331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_MAINE,MAINE,2006,195675.0,2381908.0,201447.0,947857.0,1232604.0,2381439.0,1376177.0,660506.0,101979.0,115871.0,2323.0,14001.0,14192.0,15782.0,14829.0,116014.0,61648.0,179985.0,57.0,115.0,121.0,107.0,93.0,846.0,376.0,1279.0,11.0,228.0,204.0,187.0,200.0,1696.0,807.0,2514.0,16.0,152.0,168.0,157.0,131.0,1231.0,565.0,1812.0,23.0,356.0,384.0,328.0,290.0,2859.0,1229.0,4111.0,2216.0,13150.0,13315.0,15003.0,14115.0,109382.0,58671.0,170269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_MARYLAND,MARYLAND,2006,860021.0,10697117.0,663284.0,4189334.0,5844499.0,10585292.0,5535192.0,3217615.0,448422.0,1037525.0,25674.0,56133.0,61045.0,66332.0,60656.0,497258.0,272575.0,795507.0,124.0,295.0,253.0,252.0,197.0,2021.0,939.0,3084.0,1270.0,3257.0,3551.0,3342.0,3426.0,27276.0,14200.0,42746.0,4027.0,5950.0,5410.0,4877.0,3437.0,42528.0,18492.0,65047.0,11635.0,20277.0,22941.0,26218.0,21057.0,189880.0,102708.0,304223.0,8618.0,26354.0,28890.0,31643.0,32539.0,235553.0,136236.0,380407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_MASSACHUSETTS,MASSACHUSETTS,2006,949951.0,14160242.0,749362.0,6175593.0,7235287.0,13503621.0,7613569.0,3989906.0,413514.0,904979.0,24875.0,68585.0,70752.0,74381.0,67618.0,576604.0,298033.0,899512.0,65.0,148.0,223.0,232.0,159.0,1701.0,822.0,2588.0,1372.0,3675.0,3434.0,3244.0,3157.0,27608.0,13468.0,42448.0,3170.0,10080.0,9430.0,9636.0,6879.0,78459.0,37190.0,118819.0,1544.0,5194.0,5475.0,6467.0,5368.0,46554.0,25974.0,74072.0,18047.0,47428.0,50725.0,53704.0,51246.0,410704.0,216440.0,645191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_MICHIGAN,MICHIGAN,2006,1714416.0,19714584.0,1524718.0,11172247.0,7017619.0,20626758.0,9400832.0,6627833.0,872945.0,1842154.0,26192.0,129676.0,120173.0,130582.0,116774.0,988805.0,539517.0,1554514.0,197.0,1145.0,1110.0,1256.0,1052.0,9319.0,4930.0,14446.0,381.0,3447.0,3202.0,2825.0,2870.0,25287.0,11798.0,37466.0,1806.0,7488.0,5748.0,5260.0,3532.0,47096.0,19470.0,68372.0,7670.0,23067.0,23806.0,26653.0,16689.0,198939.0,103451.0,310060.0,15934.0,92701.0,84913.0,93624.0,91961.0,697782.0,396376.0,1110092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_MINNESOTA,MINNESOTA,2006,812040.0,9314477.0,558287.0,6368364.0,2387826.0,9671933.0,4818788.0,2317030.0,697359.0,1063443.0,12319.0,60712.0,59257.0,64619.0,73273.0,485414.0,282120.0,779853.0,303.0,1263.0,1245.0,1370.0,1463.0,10168.0,5920.0,16391.0,411.0,3846.0,3628.0,3695.0,4097.0,29158.0,15861.0,45430.0,882.0,4823.0,3922.0,3250.0,2678.0,30461.0,12103.0,43446.0,1088.0,5990.0,5417.0,5451.0,6139.0,44532.0,24463.0,70083.0,9635.0,44790.0,45045.0,50853.0,58896.0,371095.0,223773.0,604503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_MISSISSIPPI,MISSISSIPPI,2006,493952.0,4279581.0,856762.0,2108733.0,1314086.0,4066036.0,2096028.0,1244115.0,243110.0,413302.0,2685.0,39617.0,36873.0,38819.0,26732.0,307988.0,134475.0,445148.0,4.0,96.0,87.0,64.0,40.0,595.0,240.0,839.0,18.0,345.0,323.0,301.0,246.0,2511.0,1176.0,3705.0,50.0,1063.0,662.0,554.0,236.0,5563.0,1597.0,7210.0,1952.0,19615.0,18468.0,20045.0,13118.0,156225.0,67157.0,225334.0,661.0,18498.0,17333.0,17855.0,13092.0,143094.0,64305.0,208060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_MISSOURI,MISSOURI,2006,913765.0,8846493.0,740742.0,3830104.0,4275647.0,8654672.0,4483151.0,2619786.0,467463.0,758141.0,20927.0,67873.0,66268.0,72023.0,63755.0,545475.0,286078.0,852480.0,51.0,249.0,264.0,313.0,240.0,2264.0,1224.0,3539.0,487.0,1292.0,1197.0,1064.0,1064.0,9373.0,4328.0,14188.0,1254.0,3163.0,2397.0,2171.0,1512.0,19761.0,7515.0,28530.0,4216.0,11777.0,12108.0,13701.0,9910.0,100801.0,50163.0,155180.0,14919.0,51392.0,50302.0,54774.0,51029.0,413276.0,222848.0,651043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_MONTANA,MONTANA,2006,145259.0,1375638.0,190226.0,626958.0,558454.0,1377599.0,753664.0,442662.0,56642.0,97873.0,794.0,10409.0,10311.0,11387.0,10870.0,85685.0,47340.0,133819.0,123.0,1357.0,1230.0,1305.0,934.0,10149.0,4835.0,15107.0,6.0,130.0,108.0,108.0,160.0,987.0,592.0,1585.0,24.0,313.0,300.0,272.0,235.0,2257.0,1033.0,3314.0,16.0,140.0,118.0,91.0,60.0,920.0,319.0,1255.0,625.0,8469.0,8555.0,9611.0,9481.0,71372.0,40561.0,112558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_NEBRASKA,NEBRASKA,2006,285547.0,3107061.0,301764.0,948001.0,1857296.0,2867250.0,1570629.0,805633.0,128776.0,280954.0,6933.0,22080.0,20338.0,21622.0,21527.0,166756.0,91811.0,265500.0,145.0,444.0,350.0,373.0,256.0,2965.0,1386.0,4496.0,165.0,426.0,401.0,359.0,423.0,3219.0,1535.0,4919.0,1501.0,3270.0,2814.0,2477.0,1543.0,21852.0,8549.0,31902.0,576.0,1777.0,1663.0,1659.0,1132.0,13391.0,6483.0,20450.0,4546.0,16163.0,15110.0,16754.0,18173.0,125329.0,73858.0,203733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_NEVADA,NEVADA,2006,412747.0,3691628.0,258814.0,2137351.0,1295463.0,4022979.0,1840698.0,1088646.0,119224.0,760380.0,2937.0,31746.0,32711.0,33586.0,21352.0,267211.0,121779.0,391927.0,39.0,475.0,541.0,545.0,325.0,4276.0,1993.0,6308.0,100.0,2280.0,2585.0,2469.0,1995.0,19935.0,9838.0,29873.0,842.0,13247.0,12149.0,11585.0,5074.0,99273.0,36486.0,136601.0,247.0,3213.0,3603.0,3946.0,2282.0,29421.0,13899.0,43567.0,1709.0,12531.0,13833.0,15041.0,11676.0,114306.0,59563.0,175578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2006,201044.0,2459051.0,130088.0,925677.0,1403286.0,2494247.0,1332640.0,696005.0,68406.0,201565.0,2531.0,10375.0,15080.0,16431.0,15492.0,123282.0,67384.0,193197.0,15.0,26.0,47.0,62.0,37.0,440.0,171.0,626.0,71.0,293.0,366.0,259.0,251.0,2704.0,1080.0,3855.0,89.0,371.0,447.0,467.0,317.0,3809.0,1654.0,5552.0,67.0,228.0,305.0,288.0,221.0,2442.0,959.0,3468.0,2269.0,9429.0,13881.0,15339.0,14657.0,113669.0,63393.0,179331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_NEW_JERSEY,NEW_JERSEY,2006,1371155.0,23915685.0,982557.0,9540387.0,13392741.0,24177714.0,12309954.0,7892051.0,837293.0,2033738.0,27952.0,93043.0,98149.0,102827.0,94685.0,800060.0,408143.0,1236155.0,78.0,169.0,152.0,156.0,201.0,1257.0,767.0,2102.0,1630.0,8065.0,8370.0,7819.0,7333.0,66407.0,30944.0,98981.0,10195.0,20103.0,18248.0,17573.0,14227.0,148307.0,68809.0,227311.0,6022.0,15946.0,16279.0,17341.0,14378.0,134431.0,68076.0,208529.0,10027.0,48760.0,55100.0,59938.0,58546.0,449658.0,239547.0,699232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_NEW_MEXICO,NEW_MEXICO,2006,326761.0,3094036.0,446994.0,2197044.0,449998.0,3099738.0,1500318.0,1016791.0,153346.0,385590.0,5852.0,25668.0,24311.0,25563.0,19329.0,198571.0,98129.0,302552.0,651.0,2457.0,2336.0,2947.0,2426.0,20301.0,12522.0,33474.0,52.0,345.0,380.0,298.0,301.0,2603.0,1246.0,3901.0,2962.0,14897.0,13708.0,13868.0,8993.0,111691.0,49625.0,164278.0,207.0,654.0,632.0,624.0,491.0,5217.0,2489.0,7913.0,1980.0,7315.0,7255.0,7826.0,7118.0,58759.0,32247.0,92986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_NEW_YORK,NEW_YORK,2006,2787366.0,47018793.0,3340216.0,20183518.0,23495059.0,48359774.0,29589517.0,11898562.0,1264799.0,3970683.0,44649.0,186373.0,192095.0,210851.0,179030.0,1596900.0,857753.0,2499302.0,377.0,1070.0,916.0,1051.0,684.0,8085.0,3628.0,12090.0,3916.0,13517.0,14287.0,14234.0,13403.0,116004.0,61894.0,181814.0,11814.0,40332.0,38429.0,40507.0,25050.0,320085.0,157241.0,489140.0,10076.0,31946.0,35629.0,40212.0,28411.0,300405.0,162975.0,473456.0,16657.0,98763.0,102402.0,114234.0,110476.0,848144.0,467632.0,1332433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_NORTH_CAROLINA,NORTH_CAROLINA,2006,1378306.0,11709885.0,1184622.0,6846954.0,3678309.0,11725031.0,6342589.0,3344466.0,618610.0,1052527.0,16601.0,118443.0,108731.0,110965.0,84556.0,892023.0,417414.0,1326038.0,420.0,1663.0,1562.0,1560.0,969.0,13198.0,5450.0,19068.0,357.0,2723.0,2592.0,2316.0,1966.0,19931.0,9031.0,29319.0,2738.0,15964.0,10984.0,8666.0,3944.0,89417.0,26301.0,118456.0,5249.0,30431.0,29744.0,33219.0,23161.0,248375.0,124134.0,377758.0,7140.0,62247.0,59888.0,62444.0,53119.0,490380.0,244212.0,741732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_NORTH_DAKOTA,NORTH_DAKOTA,2006,98172.0,1008339.0,151248.0,348475.0,508616.0,1017084.0,513113.0,269235.0,68526.0,92963.0,977.0,6650.0,6931.0,7874.0,7818.0,56768.0,32275.0,90020.0,108.0,603.0,604.0,724.0,488.0,4891.0,2753.0,7752.0,5.0,93.0,60.0,76.0,78.0,562.0,299.0,866.0,20.0,175.0,150.0,141.0,84.0,1124.0,413.0,1557.0,32.0,149.0,159.0,113.0,97.0,1095.0,453.0,1580.0,812.0,5630.0,5958.0,6820.0,7071.0,49096.0,28357.0,78265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_OHIO,OHIO,2006,1769200.0,20957714.0,1479925.0,8695982.0,10781807.0,20589584.0,10048571.0,6796495.0,852673.0,2177340.0,30774.0,133990.0,131258.0,144312.0,131200.0,1088429.0,583529.0,1702732.0,25.0,195.0,164.0,194.0,160.0,1556.0,783.0,2364.0,418.0,2058.0,1913.0,1787.0,1809.0,15932.0,7399.0,23749.0,1103.0,4183.0,3437.0,3221.0,2297.0,28427.0,11900.0,41430.0,4883.0,21281.0,21253.0,25497.0,17588.0,182201.0,95783.0,282867.0,22981.0,100017.0,99738.0,110035.0,107589.0,823084.0,457196.0,1303261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_OKLAHOMA,OKLAHOMA,2006,634468.0,5120286.0,654807.0,2570987.0,1894492.0,5094695.0,2437935.0,1677749.0,492085.0,436567.0,34378.0,49362.0,45369.0,46050.0,38453.0,373381.0,178292.0,586051.0,6221.0,9146.0,8902.0,9266.0,7121.0,73410.0,33630.0,113261.0,623.0,865.0,815.0,771.0,908.0,6465.0,3666.0,10754.0,4015.0,5964.0,4588.0,3976.0,2346.0,37315.0,13059.0,54389.0,3470.0,5336.0,4810.0,4959.0,3516.0,40882.0,18882.0,63234.0,20049.0,28051.0,26254.0,27078.0,24562.0,215309.0,109055.0,344413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_OREGON,OREGON,2006,556185.0,5429145.0,516962.0,2737088.0,2175095.0,5386128.0,2834418.0,1803634.0,189427.0,319231.0,1147.0,39572.0,41754.0,43312.0,43833.0,339141.0,181683.0,521971.0,11.0,740.0,843.0,936.0,1011.0,7062.0,4146.0,11219.0,130.0,1789.0,1999.0,1959.0,2076.0,15722.0,8147.0,23999.0,311.0,8042.0,7432.0,6609.0,5031.0,58486.0,23368.0,82165.0,210.0,1112.0,1264.0,1283.0,1358.0,10140.0,5308.0,15658.0,424.0,25650.0,28509.0,31132.0,33134.0,233655.0,135431.0,369510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_PENNSYLVANIA,PENNSYLVANIA,2006,1752402.0,23950553.0,1794419.0,7973651.0,14182483.0,24195122.0,11675380.0,7025760.0,966663.0,2009924.0,10953.0,126821.0,129546.0,146393.0,153112.0,1080146.0,648688.0,1739787.0,15.0,229.0,203.0,212.0,215.0,1743.0,1038.0,2796.0,350.0,3675.0,3753.0,3450.0,3446.0,29548.0,14464.0,44362.0,1693.0,10695.0,9574.0,9533.0,6872.0,77930.0,36941.0,116564.0,6484.0,20457.0,20932.0,23819.0,17750.0,176610.0,92342.0,275436.0,2411.0,91765.0,95084.0,109379.0,124829.0,794315.0,503903.0,1300629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_RHODE_ISLAND,RHODE_ISLAND,2006,150112.0,2004709.0,149493.0,797349.0,1057867.0,1983578.0,1120778.0,690355.0,80127.0,28706.0,1764.0,10231.0,11135.0,12194.0,10832.0,90001.0,49616.0,141381.0,22.0,105.0,81.0,84.0,55.0,610.0,298.0,930.0,37.0,334.0,364.0,383.0,330.0,2786.0,1509.0,4332.0,261.0,2149.0,2087.0,2164.0,1539.0,16586.0,8242.0,25089.0,104.0,927.0,974.0,1104.0,881.0,7889.0,4401.0,12394.0,1340.0,6716.0,7629.0,8459.0,8027.0,62130.0,35166.0,98636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_SOUTH_CAROLINA,SOUTH_CAROLINA,2006,699027.0,6752813.0,664113.0,3023114.0,3065586.0,7148083.0,3310899.0,2071441.0,366285.0,1128702.0,22217.0,53154.0,51217.0,55222.0,41588.0,425902.0,206748.0,654867.0,90.0,242.0,187.0,171.0,97.0,1492.0,579.0,2161.0,337.0,908.0,686.0,631.0,576.0,5763.0,2730.0,8830.0,2165.0,3456.0,2450.0,2147.0,975.0,20160.0,6507.0,28832.0,9833.0,20566.0,19696.0,22627.0,15959.0,167250.0,83369.0,260452.0,9577.0,27587.0,28006.0,29507.0,23858.0,229501.0,112899.0,351977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_SOUTH_DAKOTA,SOUTH_DAKOTA,2006,121718.0,1086433.0,177452.0,355719.0,553262.0,1052315.0,552199.0,334845.0,48881.0,86227.0,1248.0,9614.0,8866.0,9510.0,8795.0,72275.0,38021.0,111544.0,381.0,1248.0,974.0,993.0,473.0,8203.0,3062.0,11646.0,6.0,105.0,88.0,84.0,113.0,693.0,419.0,1118.0,26.0,245.0,195.0,176.0,120.0,1578.0,676.0,2280.0,17.0,207.0,170.0,138.0,104.0,1309.0,577.0,1903.0,818.0,7809.0,7439.0,8119.0,7985.0,60492.0,33287.0,94597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_TENNESSEE,TENNESSEE,2006,953514.0,7195519.0,793477.0,3097824.0,3304218.0,7395357.0,4248091.0,1995464.0,395656.0,573015.0,12323.0,77494.0,71857.0,72892.0,59904.0,587494.0,286397.0,886214.0,21.0,185.0,142.0,157.0,114.0,1134.0,532.0,1687.0,169.0,1350.0,1126.0,1015.0,970.0,8887.0,4071.0,13127.0,907.0,5152.0,3535.0,2817.0,1294.0,27984.0,8489.0,37380.0,4160.0,18248.0,17560.0,18348.0,13521.0,144530.0,70056.0,218746.0,7066.0,52559.0,49494.0,50555.0,44005.0,404959.0,203249.0,615274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_TEXAS,TEXAS,2006,4450272.0,41142403.0,4735208.0,13503141.0,22904054.0,43394244.0,20299749.0,11672256.0,1980118.0,6170544.0,212137.0,352980.0,340488.0,338449.0,263224.0,2754665.0,1279727.0,4246529.0,545.0,1251.0,1189.0,1346.0,906.0,9619.0,4422.0,14586.0,6344.0,11822.0,11528.0,10551.0,9958.0,89769.0,42287.0,138400.0,132456.0,175981.0,160159.0,149581.0,99372.0,1290045.0,530911.0,1953412.0,33444.0,46731.0,48112.0,50722.0,37518.0,393287.0,190787.0,617518.0,39348.0,117195.0,119500.0,126249.0,115470.0,971945.0,511320.0,1522613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
